"NAME","Crop","Year","AW","TW","Total_Land1","AW2","Total land","Total water","Adjusted Gross Revenue","Gross revenue per acre-foot","Adjusted Total Production Value","Adjusted Total Production Value1"
"Fresno","Cotton",2011,3.24,453.6,140,3.24,1192.6,3846.773,2941.15502297208,907.763895979038,411.761703216092,7908.61831904916
"Fresno","Cucurbits",2011,2.23,60.433,27.1,2.23,1192.6,3846.773,6757.14249769751,3030.10874336211,183.118561687602,7908.61831904916
"Fresno","Dry Beans",2011,2.12,9.328,4.4,2.12,1192.6,3846.773,1472.576172,694.611401886793,6.4793351568,7908.61831904916
"Fresno","Field",2011,2.94,185.514,63.1,2.94,1192.6,3846.773,NA,NA,NA,7908.61831904916
"Fresno","Grain",2011,1.15,102.12,88.8,1.15,1192.6,3846.773,739.108920813146,642.703409402735,65.6328721682073,7908.61831904916
"Fresno","Onions & Garlic",2011,2.55,112.965,44.3,2.55,1192.6,3846.773,16581.4202577152,6502.5177481236,734.556917416783,7908.61831904916
"Fresno","Other Deciduous",2011,4.07,272.69,67,4.07,1192.6,3846.773,13541.0405742367,3327.03699612696,907.249718473862,7908.61831904916
"Fresno","Pasture",2011,4.91,160.557,32.7,4.91,1192.6,3846.773,NA,NA,NA,7908.61831904916
"Fresno","Potatoes",2011,0,0,0,NA,1192.6,3846.773,NA,NA,NA,7908.61831904916
"Fresno","Rice",2011,3.95,12.64,3.2,3.95,1192.6,3846.773,1330.368,336.802025316456,4.2571776,7908.61831904916
"Fresno","Safflower",2011,2.16,4.536,2.1,2.16,1192.6,3846.773,NA,NA,NA,7908.61831904916
"Fresno","Sugar Beets",2011,3.98,0.398,0.1,3.98,1192.6,3846.773,NA,NA,NA,7908.61831904916
"Fresno","Tomato Fresh",2011,1.48,16.28,11,1.48,1192.6,3846.773,35406.657,23923.4168918919,389.473227,7908.61831904916
"Fresno","Tomato Processing",2011,2.48,228.16,92,2.48,1192.6,3846.773,4725.168,1905.30967741936,434.715456,7908.61831904916
"Fresno","Truck Crops",2011,1.14,47.994,42.1,1.14,1192.6,3846.773,10013.0760908414,8783.40007968545,421.550503424424,7908.61831904916
"Fresno","Vineyard",2011,3.83,803.534,209.8,3.83,1192.6,3846.773,8905.54147521763,2325.20665149285,1868.38260150066,7908.61831904916
"Fresno","Alfalfa",2012,5.34,365.79,68.5,5.34,1196.1,4461.67,6061.45952205444,1135.10477941094,415.209977260729,7487.09949887599
"Fresno","Almonds & Pistachios",2012,4.69,1019.606,217.4,4.69,1196.1,4461.67,6965.87217401539,1485.2605914745,1514.38061063095,7487.09949887599
"Fresno","Citrus & Subtropical",2012,3.93,167.418,42.6,3.93,1196.1,4461.67,8337.65951230587,2121.54186063763,355.18429522423,7487.09949887599
"Fresno","Corn",2012,2.53,138.897,54.9,2.53,1196.1,4461.67,2933.74592884082,1159.58337108333,161.062651493361,7487.09949887599
"Fresno","Cotton",2012,3.61,359.556,99.6,3.61,1196.1,4461.67,2623.89533576276,726.840813230682,261.339975441971,7487.09949887599
"Fresno","Cucurbits",2012,2.57,68.876,26.8,2.57,1196.1,4461.67,7408.88106301981,2882.83309845129,198.558012488931,7487.09949887599
"Fresno","Dry Beans",2012,2.18,10.9,5,2.18,1196.1,4461.67,1769,811.467889908257,8.845,7487.09949887599
"Fresno","Field",2012,3.2,210.24,65.7,3.2,1196.1,4461.67,NA,NA,NA,7487.09949887599
"Fresno","Grain",2012,1.45,94.83,65.4,1.45,1196.1,4461.67,821.332526537728,566.436225198433,53.7151472355674,7487.09949887599
"Fresno","Onions & Garlic",2012,3.19,116.435,36.5,3.19,1196.1,4461.67,11530.3205066105,3614.5205349876,420.856698491282,7487.09949887599
"Fresno","Other Deciduous",2012,4.47,347.766,77.8,4.47,1196.1,4461.67,12496.5157917204,2795.64111671598,972.22892859585,7487.09949887599
"Fresno","Pasture",2012,5.59,190.619,34.1,5.59,1196.1,4461.67,NA,NA,NA,7487.09949887599
"Fresno","Potatoes",2012,0,0,0,NA,1196.1,4461.67,NA,NA,NA,7487.09949887599
"Fresno","Rice",2012,4.48,13.888,3.1,4.48,1196.1,4461.67,1244.806992,277.858703571429,3.8589016752,7487.09949887599
"Fresno","Safflower",2012,2.45,3.185,1.3,2.45,1196.1,4461.67,NA,NA,NA,7487.09949887599
"Fresno","Sugar Beets",2012,0,0,0,NA,1196.1,4461.67,NA,NA,NA,7487.09949887599
"Fresno","Tomato Fresh",2012,1.73,13.84,8,1.73,1196.1,4461.67,8599.8044,4970.98520231214,68.7984352,7487.09949887599
"Fresno","Tomato Processing",2012,2.6,252.98,97.3,2.6,1196.1,4461.67,4678.1144,1799.27476923077,455.18053112,7487.09949887599
"Fresno","Truck Crops",2012,1.32,61.908,46.9,1.32,1196.1,4461.67,9988.63032511366,7567.14418569217,468.466762247831,7487.09949887599
"Fresno","Vineyard",2012,4.18,1024.936,245.2,4.18,1196.1,4461.67,8684.39466464148,2077.60637910083,2129.41357177009,7487.09949887599
"Fresno","Alfalfa",2013,5.34,272.34,51,5.34,1012.6,4017.713,8607.19212919905,1611.83373205975,438.966798589152,6585.22565467298
"Fresno","Almonds & Pistachios",2013,5.03,1114.648,221.6,5.03,1012.6,4017.713,7742.30768299668,1539.2261795222,1715.69538255206,6585.22565467298
"Fresno","Citrus & Subtropical",2013,4.19,183.103,43.7,4.19,1012.6,4017.713,8206.85123417251,1958.67571221301,358.639398933339,6585.22565467298
"Fresno","Corn",2013,2.54,97.282,38.3,2.54,1012.6,4017.713,3393.77277470705,1336.13101366419,129.98149727128,6585.22565467298
"Fresno","Cotton",2013,3.59,215.041,59.9,3.59,1012.6,4017.713,3139.88852834217,874.620759983892,188.079322847696,6585.22565467298
"Fresno","Cucurbits",2013,2.75,69.575,25.3,2.75,1012.6,4017.713,7423.46446537804,2699.44162377383,187.813650974065,6585.22565467298
"Fresno","Dry Beans",2013,2.14,19.26,9,2.14,1012.6,4017.713,1734.12024,810.336560747663,15.60708216,6585.22565467298
"Fresno","Field",2013,3.21,129.363,40.3,3.21,1012.6,4017.713,NA,NA,NA,6585.22565467298
"Fresno","Grain",2013,1.65,87.12,52.8,1.65,1012.6,4017.713,930.812344969595,564.128693920967,49.1468918143946,6585.22565467298
"Fresno","Onions & Garlic",2013,3.32,118.192,35.6,3.32,1012.6,4017.713,13083.6622875452,3940.86213480278,465.77837743661,6585.22565467298
"Fresno","Other Deciduous",2013,4.98,336.648,67.6,4.98,1012.6,4017.713,12597.1532212818,2529.54883961481,851.567557758647,6585.22565467298
"Fresno","Pasture",2013,5.75,190.9,33.2,5.75,1012.6,4017.713,NA,NA,NA,6585.22565467298
"Fresno","Potatoes",2013,0,0,0,NA,1012.6,4017.713,NA,NA,NA,6585.22565467298
"Fresno","Rice",2013,0,0,0,NA,1012.6,4017.713,NA,NA,NA,6585.22565467298
"Fresno","Safflower",2013,2.84,2.84,1,2.84,1012.6,4017.713,NA,NA,NA,6585.22565467298
"Fresno","Sugar Beets",2013,0,0,0,NA,1012.6,4017.713,NA,NA,NA,6585.22565467298
"Fresno","Tomato Fresh",2013,1.82,18.564,10.2,1.82,1012.6,4017.713,10686.816,5871.87692307692,109.0055232,6585.22565467298
"Fresno","Tomato Processing",2013,2.75,267.575,97.3,2.75,1012.6,4017.713,4162.356,1513.584,404.9972388,6585.22565467298
"Fresno","Truck Crops",2013,1.39,49.762,35.8,1.39,1012.6,4017.713,11032.8413325352,7937.29592268717,394.975719704759,6585.22565467298
"Fresno","Vineyard",2013,4.45,845.5,190,4.45,1012.6,4017.713,6710.37480332094,1507.94939400471,1274.97121263098,6585.22565467298
"Fresno","Alfalfa",2014,5.65,283.63,50.2,5.65,929.6,3895.407,6947.99762355057,1229.73409266382,348.789480702239,6731.56338583406
"Fresno","Almonds & Pistachios",2014,5.09,1175.79,231,5.09,929.6,3895.407,8777.3521244032,1724.43067277077,2027.56834073714,6731.56338583406
"Fresno","Citrus & Subtropical",2014,4.22,203.404,48.2,4.22,929.6,3895.407,6770.92016032489,1604.48345031395,326.35835172766,6731.56338583406
"Fresno","Corn",2014,2.54,80.772,31.8,2.54,929.6,3895.407,3912.92879254698,1540.52314667204,124.431135602994,6731.56338583406
"Fresno","Cotton",2014,3.78,167.076,44.2,3.78,929.6,3895.407,2814.38104575485,744.545250199695,124.395642222364,6731.56338583406
"Fresno","Cucurbits",2014,2.79,58.59,21,2.79,929.6,3895.407,7988.55733121271,2863.28219756728,167.759703955467,6731.56338583406
"Fresno","Dry Beans",2014,2.24,16.576,7.4,2.24,929.6,3895.407,932.59467,416.33690625,6.901200558,6731.56338583406
"Fresno","Field",2014,3.32,66.068,19.9,3.32,929.6,3895.407,404.255019,121.763559939759,8.0446748781,6731.56338583406
"Fresno","Grain",2014,1.64,46.248,28.2,1.64,929.6,3895.407,1092.87662307352,666.388184800925,30.8191207706732,6731.56338583406
"Fresno","Onions & Garlic",2014,3.41,116.281,34.1,3.41,929.6,3895.407,14341.5420606806,4205.73080958374,489.046584269207,6731.56338583406
"Fresno","Other Deciduous",2014,5.05,326.735,64.7,5.05,929.6,3895.407,15536.5248712573,3076.5395784668,1005.21315917035,6731.56338583406
"Fresno","Pasture",2014,6.11,170.469,27.9,6.11,929.6,3895.407,NA,NA,NA,6731.56338583406
"Fresno","Potatoes",2014,0,0,0,NA,929.6,3895.407,NA,NA,NA,6731.56338583406
"Fresno","Rice",2014,0,0,0,NA,929.6,3895.407,NA,NA,NA,6731.56338583406
"Fresno","Safflower",2014,2.56,0.768,0.3,2.56,929.6,3895.407,NA,NA,NA,6731.56338583406
"Fresno","Sugar Beets",2014,0,0,0,NA,929.6,3895.407,NA,NA,NA,6731.56338583406
"Fresno","Tomato Fresh",2014,2.03,16.646,8.2,2.03,929.6,3895.407,16371.3417,8064.70034482758,134.24500194,6731.56338583406
"Fresno","Tomato Processing",2014,2.86,245.102,85.7,2.86,929.6,3895.407,5367.019,1876.58006993007,459.9535283,6731.56338583406
"Fresno","Truck Crops",2014,1.47,41.454,28.2,1.47,929.6,3895.407,15780.1579717619,10734.8013413346,445.000454803684,6731.56338583406
"Fresno","Vineyard",2014,4.43,879.798,198.6,4.43,929.6,3895.407,5201.59620441182,1174.17521544285,1033.03700619619,6731.56338583406
"Fresno","Alfalfa",2015,5.58,245.52,44,5.58,959.3,3891.519,6891.30512910255,1235.00091919401,303.217425680512,6340.50213983808
"Fresno","Almonds & Pistachios",2015,4.97,1306.613,262.9,4.97,959.3,3891.519,6056.51910172208,1218.61551342497,1592.25887184273,6340.50213983808
"Fresno","Citrus & Subtropical",2015,4.14,200.79,48.5,4.14,959.3,3891.519,10767.861087857,2600.93262991715,522.241262761065,6340.50213983808
"Fresno","Corn",2015,2.48,70.432,28.4,2.48,959.3,3891.519,2851.40239229734,1149.75902915215,80.9798279412445,6340.50213983808
"Fresno","Cotton",2015,3.55,138.45,39,3.55,959.3,3891.519,2158.92248553802,608.147179024793,84.1979769359826,6340.50213983808
"Fresno","Cucurbits",2015,2.63,56.545,21.5,2.63,959.3,3891.519,9000.55938745386,3422.26592678854,193.512026830258,6340.50213983808
"Fresno","Dry Beans",2015,2.17,6.51,3,2.17,959.3,3891.519,1487.435859,685.454312903226,4.462307577,6340.50213983808
"Fresno","Field",2015,3.15,111.825,35.5,3.15,959.3,3891.519,435.17705,138.151444444444,15.448785275,6340.50213983808
"Fresno","Grain",2015,1.6,69.44,43.4,1.6,959.3,3891.519,859.501618531291,537.188511582057,37.302370244258,6340.50213983808
"Fresno","Onions & Garlic",2015,3.3,82.17,24.9,3.3,959.3,3891.519,13690.6917796518,4148.69447868236,340.898225313329,6340.50213983808
"Fresno","Other Deciduous",2015,4.75,312.55,65.8,4.75,959.3,3891.519,15665.227201354,3297.94256870611,1030.77194984909,6340.50213983808
"Fresno","Pasture",2015,5.68,142.568,25.1,5.68,959.3,3891.519,NA,NA,NA,6340.50213983808
"Fresno","Potatoes",2015,0,0,0,NA,959.3,3891.519,NA,NA,NA,6340.50213983808
"Fresno","Rice",2015,0,0,0,NA,959.3,3891.519,NA,NA,NA,6340.50213983808
"Fresno","Safflower",2015,2.4,1.2,0.5,2.4,959.3,3891.519,NA,NA,NA,6340.50213983808
"Fresno","Sugar Beets",2015,0,0,0,NA,959.3,3891.519,NA,NA,NA,6340.50213983808
"Fresno","Tomato Fresh",2015,1.83,18.117,9.9,1.83,959.3,3891.519,15605.422,8527.55300546448,154.4936778,6340.50213983808
"Fresno","Tomato Processing",2015,2.71,251.217,92.7,2.71,959.3,3891.519,5086.8454,1877.06472324723,471.55056858,6340.50213983808
"Fresno","Truck Crops",2015,1.3,33.54,25.8,1.3,959.3,3891.519,18215.1183679882,14011.6295138371,469.950053894095,6340.50213983808
"Fresno","Vineyard",2015,4.48,844.032,188.4,4.48,959.3,3891.519,5516.01278828824,1231.25285452862,1039.2168093135,6340.50213983808
"Glenn","Alfalfa",1998,3.03,40.64788732,13.4,3.03342442686567,237.4,668.0959071867,544.32,179.440765090174,7.293888,224.13474977963
"Glenn","Almonds & Pistachios",1998,2.13,59.96559583,28.1,2.13400696903915,237.4,668.0959071867,1624.356812245,761.176901393334,45.6444264240845,224.13474977963
"Glenn","Citrus & Subtropical",1998,1.65,9.094285714,5.5,1.65350649345455,237.4,668.0959071867,1417.33599066072,857.169896986366,7.79534794863395,224.13474977963
"Glenn","Corn",1998,1.98,37.21748022,18.8,1.97965320319149,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Cotton",1998,2.46,1.971014493,0.8,2.46376811625,237.4,668.0959071867,933.9264,379.064244658499,0.74714112,224.13474977963
"Glenn","Cucurbits",1998,1.08,3.769598412,3.5,1.07702811771429,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Dry Beans",1998,1.8,8.986108431,5,1.7972216862,237.4,668.0959071867,846.183507993737,470.828676557362,4.23091753996869,224.13474977963
"Glenn","Field",1998,1.57,15.42327966,9.8,1.57380404693878,237.4,668.0959071867,1196.02108131551,759.955525366649,11.721006596892,224.13474977963
"Glenn","Grain",1998,0.14,2.448937843,17.2,0.142380107151163,237.4,668.0959071867,358.376519159243,2517.04066199894,6.16407612953898,224.13474977963
"Glenn","Onions & Garlic",1998,1.91,0.3823529412,0.2,1.911764706,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Other Deciduous",1998,2.23,42.88214323,19.2,2.23344495989583,237.4,668.0959071867,1379.93527143271,617.850583386246,26.4947572115081,224.13474977963
"Glenn","Pasture",1998,3.04,70.43001212,23.2,3.03577638448276,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Potatoes",1998,0,0,0,NA,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Rice",1998,4.21,370.1052632,87.9,4.21052631626849,237.4,668.0959071867,1237.82897848696,293.984382357209,108.805167209004,224.13474977963
"Glenn","Safflower",1998,0,0,2.1,0,237.4,668.0959071867,259.2,Inf,0.54432,224.13474977963
"Glenn","Sugar Beets",1998,2.17,1.739130435,0.8,2.17391304375,237.4,668.0959071867,1070.496,492.428159938446,0.8563968,224.13474977963
"Glenn","Tomato Fresh",1998,0,0,0,NA,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Tomato Processing",1998,2.21,0.6617647059,0.3,2.205882353,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Truck Crops",1998,1.71,0.1710526316,0.1,1.710526316,237.4,668.0959071867,NA,NA,NA,224.13474977963
"Glenn","Vineyard",1998,1.47,2.2,1.5,1.46666666666667,237.4,668.0959071867,2558.2032,1744.22945454545,3.8373048,224.13474977963
"Glenn","Alfalfa",1999,5.11,57.27073963,11.2,5.11345889553571,239.1,1057.728521252,800.8,156.606323891473,8.96896,264.20147844699
"Glenn","Almonds & Pistachios",1999,3.76,111.5969083,29.7,3.75747165993266,239.1,1057.728521252,1255.38947351225,334.104841534521,37.2850673633139,264.20147844699
"Glenn","Citrus & Subtropical",1999,2.59,14.75294118,5.7,2.58823529473684,239.1,1057.728521252,2684.70322317583,1037.27169961524,15.3028083721022,264.20147844699
"Glenn","Corn",1999,2.74,41.39025849,15.1,2.74107672119205,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Cotton",1999,2.75,1.652173913,0.6,2.75362318833333,239.1,1057.728521252,1242.7701,451.321773169772,0.74566206,264.20147844699
"Glenn","Cucurbits",1999,1.29,5.931785809,4.6,1.28951865413043,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Dry Beans",1999,1.82,11.30099642,6.2,1.82274135806452,239.1,1057.728521252,738.212743456716,405.001367961821,4.57691900943164,264.20147844699
"Glenn","Field",1999,2.36,39.84054082,16.9,2.35742845088757,239.1,1057.728521252,1296.18154698577,549.828583980038,21.9054681440595,264.20147844699
"Glenn","Grain",1999,0.77,9.486478401,12.3,0.771258406585366,239.1,1057.728521252,516.195263658958,669.289643070909,6.34920174300518,264.20147844699
"Glenn","Onions & Garlic",1999,3.53,1.058823529,0.3,3.52941176333333,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Other Deciduous",1999,3.47,36.46150362,10.5,3.47252415428571,239.1,1057.728521252,1916.43650598487,551.885723708976,20.1225833128411,264.20147844699
"Glenn","Pasture",1999,5.9,122.0402119,20.7,5.89566241062802,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Potatoes",1999,0,0,0,NA,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Rice",1999,6.19,550.0494118,88.9,6.18728247244094,239.1,1057.728521252,1545.03069113877,249.710708702982,137.353228442236,264.20147844699
"Glenn","Safflower",1999,0,0,0,NA,239.1,1057.728521252,320.892,NA,0,264.20147844699
"Glenn","Sugar Beets",1999,3.62,10.86940639,3,3.62313546333333,239.1,1057.728521252,1916.2,528.878928042362,5.7486,264.20147844699
"Glenn","Tomato Fresh",1999,0,0,0,NA,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Tomato Processing",1999,2.5,0.75,0.3,2.5,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Truck Crops",1999,2.83,32.84155844,11.6,2.83116883103448,239.1,1057.728521252,NA,NA,NA,264.20147844699
"Glenn","Vineyard",1999,6.96,10.43478261,1.5,6.95652174,239.1,1057.728521252,3895.32,559.952249930006,5.84298,264.20147844699
"Glenn","Alfalfa",2000,4.22,49.825956,11.8,4.2225386440678,253.5,1007.6215304068,779.025,184.492094843097,9.192495,331.393921362816
"Glenn","Almonds & Pistachios",2000,3.16,105.5008249,33.4,3.15870733233533,253.5,1007.6215304068,1613.27333454435,510.738465076981,53.8833293737813,331.393921362816
"Glenn","Citrus & Subtropical",2000,2.74,16.9952381,6.2,2.74116743548387,253.5,1007.6215304068,2010.22836784334,733.347529895961,12.4634158806287,331.393921362816
"Glenn","Corn",2000,2.29,35.98384278,15.7,2.29196450828025,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Cotton",2000,2.75,4.68115942,1.7,2.75362318823529,253.5,1007.6215304068,1112.3208,403.948080025012,1.89094536,331.393921362816
"Glenn","Cucurbits",2000,1.2,1.084148728,0.9,1.20460969777778,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Dry Beans",2000,1.91,18.72336377,9.8,1.91054732346939,253.5,1007.6215304068,733.31229313109,383.823150634897,7.18646047268468,331.393921362816
"Glenn","Field",2000,1.77,15.25250051,8.6,1.77354657093023,253.5,1007.6215304068,1949.56805619116,1099.24830176216,16.766285283244,331.393921362816
"Glenn","Grain",2000,0.68,9.17232007,13.4,0.684501497761194,253.5,1007.6215304068,572.172249658637,835.896271271935,7.66710814542573,331.393921362816
"Glenn","Onions & Garlic",2000,3.53,0.3529411765,0.1,3.529411765,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Other Deciduous",2000,3.13,74.59525041,23.8,3.13425421890756,253.5,1007.6215304068,2424.64524920428,773.595592398815,57.7065569310619,331.393921362816
"Glenn","Pasture",2000,4.33,115.6517856,26.7,4.3315275505618,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Potatoes",2000,0,0,0,NA,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Rice",2000,5.79,543.6315789,93.9,5.78947368370607,253.5,1007.6215304068,1642.74880847699,283.747521488932,154.25411311599,331.393921362816
"Glenn","Safflower",2000,0.42,0.8046810273,1.9,0.423516330157895,253.5,1007.6215304068,217.14,512.707502728516,0.412566,331.393921362816
"Glenn","Sugar Beets",2000,3.14,10.9741683,3.5,3.13547665714286,253.5,1007.6215304068,1846.3668,588.863194306944,6.4622838,331.393921362816
"Glenn","Tomato Fresh",2000,0,0,0,NA,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Tomato Processing",2000,2.65,0.7941176471,0.3,2.64705882366667,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Truck Crops",2000,1.99,0.5976530679,0.3,1.992176893,253.5,1007.6215304068,NA,NA,NA,331.393921362816
"Glenn","Vineyard",2000,2,3,1.5,2,253.5,1007.6215304068,2338.908,1169.454,3.508362,331.393921362816
"Glenn","Alfalfa",2001,4.53,56.59623831,12.5,4.5276990648,244.7,1024.3885728256,1113.5985,245.952410719503,13.91998125,299.618471207948
"Glenn","Almonds & Pistachios",2001,3.52,100.2803893,28.5,3.51861015087719,244.7,1024.3885728256,1398.16616791644,397.363193978131,39.8477357856184,299.618471207948
"Glenn","Citrus & Subtropical",2001,2.88,16.97165266,5.9,2.87655129830508,244.7,1024.3885728256,3189.59308666044,1108.8253800792,18.8185992112966,299.618471207948
"Glenn","Corn",2001,2.67,63.74536259,23.9,2.66716998284519,244.7,1024.3885728256,642.18,240.772055823363,15.348102,299.618471207948
"Glenn","Cotton",2001,3.19,7.333333333,2.3,3.18840579695652,244.7,1024.3885728256,1220.976,382.942472744679,2.8082448,299.618471207948
"Glenn","Cucurbits",2001,1.38,4.832970425,3.5,1.38084869285714,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Dry Beans",2001,2.28,5.473363775,2.4,2.28056823958333,244.7,1024.3885728256,876.012121709161,384.120109411508,2.10242909210199,299.618471207948
"Glenn","Field",2001,2.07,18.62635664,9,2.06959518222222,244.7,1024.3885728256,2068.03529470205,999.246283749802,18.6123176523184,299.618471207948
"Glenn","Grain",2001,0.83,14.1600893,17.1,0.828075397660819,244.7,1024.3885728256,550.791931206595,665.147078107253,9.41854202363277,299.618471207948
"Glenn","Onions & Garlic",2001,3.82,1.529411765,0.4,3.8235294125,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Other Deciduous",2001,3.32,65.75713011,19.8,3.32106717727273,244.7,1024.3885728256,1794.78880900558,540.425325114762,35.5368184183104,299.618471207948
"Glenn","Pasture",2001,4.6,105.8078729,23,4.6003423,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Potatoes",2001,0,0,0,NA,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Rice",2001,5.97,557.8947368,93.5,5.966788628877,244.7,1024.3885728256,1510.09175053122,253.08282971898,141.193578674669,299.618471207948
"Glenn","Safflower",2001,0.74,0.8090766823,1.1,0.735524256636364,244.7,1024.3885728256,173.333,235.659121281291,0.1906663,299.618471207948
"Glenn","Sugar Beets",2001,0,0,0,NA,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Tomato Fresh",2001,0,0,0,NA,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Tomato Processing",2001,3.24,0.9705882353,0.3,3.23529411766667,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Truck Crops",2001,0,0,0,NA,244.7,1024.3885728256,NA,NA,NA,299.618471207948
"Glenn","Vineyard",2001,2.4,3.6,1.5,2.4,244.7,1024.3885728256,1214.304,505.96,1.821456,299.618471207948
"Glenn","Alfalfa",2002,4.73,73.28070679,15.497,4.72870276763244,235.413,947.9274469941,969.525,205.029803657002,15.024728925,325.882220849285
"Glenn","Almonds & Pistachios",2002,3.63,112.7222701,31.075,3.6274262300885,235.413,947.9274469941,2466.51514939619,679.962869799289,76.6469582674865,325.882220849285
"Glenn","Citrus & Subtropical",2002,2.7,14.50939271,5.375,2.69942189953488,235.413,947.9274469941,3163.14802975949,1171.7872001796,17.0019206599572,325.882220849285
"Glenn","Corn",2002,2.59,46.40581328,17.931,2.58802148681055,235.413,947.9274469941,722.8,279.286707503642,12.9605268,325.882220849285
"Glenn","Cotton",2002,3.17,6.188911028,1.95,3.17380052717949,235.413,947.9274469941,993.1411,312.918562932684,1.936625145,325.882220849285
"Glenn","Cucurbits",2002,1.34,3.266040038,2.432,1.34294409457237,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Dry Beans",2002,2.03,10.80014235,5.324,2.02857669984974,235.413,947.9274469941,904.333670520849,445.797129873293,4.814672461853,325.882220849285
"Glenn","Field",2002,2.09,14.67703676,7.033,2.08688138205602,235.413,947.9274469941,1611.30144135048,772.10974001934,11.3322830370179,325.882220849285
"Glenn","Grain",2002,1.23,13.88757504,11.3,1.22898894159292,235.413,947.9274469941,619.485872047665,504.061388253612,7.00019035413861,325.882220849285
"Glenn","Onions & Garlic",2002,4.26,0.3064607353,0.072,4.25639910138889,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Other Deciduous",2002,3.34,68.27983235,20.425,3.34295384822521,235.413,947.9274469941,1846.23754844397,552.277306916499,37.709401926968,325.882220849285
"Glenn","Pasture",2002,5.06,123.9911803,24.521,5.0565303331838,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Potatoes",2002,0,0,0,NA,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Rice",2002,5.02,455.1545919,90.67,5.01990285540973,235.413,947.9274469941,1465.38858784453,291.915726270549,132.866783259864,325.882220849285
"Glenn","Safflower",2002,0,0,0,NA,235.413,947.9274469941,260.208,NA,0,325.882220849285
"Glenn","Sugar Beets",2002,0,0,0,NA,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Tomato Fresh",2002,0,0,0,NA,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Tomato Processing",2002,2.95,0.4274462306,0.145,2.94790503862069,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Truck Crops",2002,2.26,0.5080193732,0.225,2.25786388088889,235.413,947.9274469941,NA,NA,NA,325.882220849285
"Glenn","Vineyard",2002,2.45,3.522028009,1.438,2.44925452642559,235.413,947.9274469941,5972.274,2438.40480258941,8.588130012,325.882220849285
"Glenn","Alfalfa",2003,3.97,61.75893882,15.574,3.96551552716065,223.929,786.7016441416,830.083,209.325368748297,12.927712642,328.40682674927
"Glenn","Almonds & Pistachios",2003,2.84,92.45237246,32.57,2.83857453054959,223.929,786.7016441416,2499.84312147067,880.66848150951,81.4198904662998,328.40682674927
"Glenn","Citrus & Subtropical",2003,2,10.32808709,5.163,2.00040423978307,223.929,786.7016441416,1615.76361742594,807.718552726704,8.34218755677015,328.40682674927
"Glenn","Corn",2003,2.28,37.01869546,16.258,2.27695260548653,223.929,786.7016441416,891.87,391.694582421679,14.50002246,328.40682674927
"Glenn","Cotton",2003,2.84,6.636644797,2.336,2.84102945077055,223.929,786.7016441416,1155.867904,406.848265401298,2.700107423744,328.40682674927
"Glenn","Cucurbits",2003,1.15,2.710715489,2.352,1.15251508886054,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Dry Beans",2003,1.75,4.992490433,2.846,1.75421308257203,223.929,786.7016441416,986.33791299951,562.268017949872,2.80711770039661,328.40682674927
"Glenn","Field",2003,1.88,12.66219652,6.719,1.88453587140944,223.929,786.7016441416,1490.35640273022,790.834722405996,10.0137046699444,328.40682674927
